3,0000 0000 0000 0000 0000 001E,-62.50,6.050,-0.25,1439303077236131
1,0000 0000 0000 0000 0000 001E,-65.50,5.265,-1.625,1439303077391585
1,0000 0000 0000 0000 0000 001E,-63.00,5.234,-34.125,1439303077417383
3,0000 0000 0000 0000 0000 001E,-62.00,0.761,-117.1875,1439303077557932
3,0000 0000 0000 0000 0000 001E,-62.50,0.423,-39.0625,1439303077582216
1,0000 0000 0000 0000 0000 001E,-64.00,1.098,73.1875,1439303077760717
3,0000 0000 0000 0000 0000 001E,-64.00,6.148,-0.4375,1439303078041760
4,0000 0000 0000 0000 0000 001E,-64.00,1.730,-124.5,1439303078070760
3,0000 0000 0000 0000 0000 001E,-62.00,2.270,130.5625,1439303078418422
4,0000 0000 0000 0000 0000 001E,-71.00,6.277,-1.9375,1439303078515250
1,0000 0000 0000 0000 0000 001E,-65.00,2.945,62.25,1439303078591892
1,0000 0000 0000 0000 0000 001E,-65.00,3.264,-39.0625,1439303078631544
3,0000 0000 0000 0000 0000 001E,-62.50,5.860,20.75,1439303078834911
1,0000 0000 0000 0000 0000 001E,-67.00,1.485,1.1875,1439303079115413
3,0000 0000 0000 0000 0000 001E,-63.50,0.466,-270.9375,1439303079222676
3,0000 0000 0000 0000 0000 001E,-63.50,0.172,-0.8125,1439303079328282
1,0000 0000 0000 0000 0000 001E,-63.00,5.706,-98.875,1439303079550249
3,0000 0000 0000 0000 0000 001E,-63.00,3.847,2.4375,1439303079687008
3,0000 0000 0000 0000 0000 001E,-61.50,4.866,41.5,1439303079745389
4,0000 0000 0000 0000 0000 001E,-66.00,4.436,52.4375,1439303079796969
4,0000 0000 0000 0000 0000 001E,-68.00,1.405,-1.1875,1439303079859395
1,0000 0000 0000 0000 0000 001E,-63.00,0.620,-31.6875,1439303079884700
3,0000 0000 0000 0000 0000 001E,-62.00,2.166,54.875,1439303080138290
1,0000 0000 0000 0000 0000 001E,-64.50,5.081,-52.4375,1439303080315972
3,0000 0000 0000 0000 0000 001E,-61.50,1.031,39.0625,1439303080564825
3,0000 0000 0000 0000 0000 001E,-61.00,5.412,41.5,1439303080922184
3,0000 0000 0000 0000 0000 001E,-61.00,2.258,-10.9375,1439303080966074
1,0000 0000 0000 0000 0000 001E,-67.00,0.976,-0.625,1439303081135397
1,0000 0000 0000 0000 0000 001E,-64.50,3.927,130.5625,1439303081156811
3,0000 0000 0000 0000 0000 001E,-61.00,3.755,67.125,1439303081300457
3,0000 0000 0000 0000 0000 001E,-60.50,3.553,167.1875,1439303081342654
4,0000 0000 0000 0000 0000 001E,-69.50,4.663,-1.1875,1439303081438630
4,0000 0000 0000 0000 0000 001E,-69.00,4.700,0.4375,1439303081465197
